Device,Time,PH,ORP,Salinity,Temperature,Flow status
Device 03,2024-02-20 15:54:46,7.2,547,5603,30,1
Device 03,2024-02-20 16:02:55,7.3,545,5655,29,1
Device 03,2024-02-20 17:32:56,7.3,552,5650,29,1
Device 03,2024-02-20 18:02:56,7.3,552,5664,29,1
Device 03,2024-02-20 20:02:56,7.5,531,5391,29,1
Device 03,2024-02-20 20:02:57,7.3,551,5644,30,1
Device 03,2024-02-20 20:32:57,7.3,551,5656,30,1
Device 03,2024-02-20 21:02:57,7.5,535,5415,30,1
Device 03,2024-02-20 21:40:02,7.3,559,5671,29,1
Device 03,2024-02-20 17:02:55,7.4,531,5409,29,1
Device 03,2024-02-20 17:02:56,7.3,552,5665,29,1
Device 03,2024-02-20 17:32:56,7.5,531,5396,29,1
Device 03,2024-02-20 18:02:56,7.5,531,5410,29,1
Device 03,2024-02-20 18:32:56,7.3,552,5654,29,1
Device 03,2024-02-20 19:02:56,7.4,531,5393,29,1
Device 03,2024-02-20 19:02:56,7.3,552,5647,30,1
Device 03,2024-02-20 19:32:56,7.5,531,5395,30,1
Device 03,2024-02-20 19:32:57,7.3,552,5655,30,1
Device 03,2024-02-20 20:32:57,7.5,530,5398,30,1
Device 03,2024-02-20 20:36:16,7.4,552,5662,30,1
Device 03,2024-02-20 20:50:21,7.3,554,5786,30,1
Device 03,2024-02-20 20:53:22,7.3,554,5656,29,1
Device 03,2024-02-20 21:02:57,7.3,556,5669,29,1
Device 03,2024-02-20 21:10:28,7.3,557,5789,29,1
Device 03,2024-02-20 21:14:30,7.3,557,5667,29,1
Device 03,2024-02-20 21:32:57,7.3,559,5671,29,1
Device 03,2024-02-21 17:01:57,7.2,552,5352,29,1
Device 03,2024-02-21 17:02:58,7.3,541,5384,28,1
Device 03,2024-02-21 17:03:58,7.3,537,5148,28,1
Device 03,2024-02-21 17:06:00,7.4,535,5705,28,1
Device 03,2024-02-21 17:52:40,7.4,539,5710,28,1
Device 03,2024-02-21 18:22:40,7.4,538,5698,28,1
Device 03,2024-02-21 18:52:40,7.4,539,5711,28,1
Device 03,2024-02-21 19:22:41,7.4,539,5709,28,1
Device 03,2024-02-21 19:52:41,7.4,539,5715,28,1
Device 03,2024-02-21 20:22:41,7.4,538,5707,28,1
Device 03,2024-02-21 20:52:41,7.4,541,5717,28,1
Device 03,2024-02-21 21:22:41,7.4,545,5723,28,1
Device 03,2024-02-21 21:52:41,7.4,547,5729,28,1
Device 03,2024-02-21 22:22:41,7.4,550,5729,28,1
Device 03,2024-02-21 22:24:49,7.4,551,5729,28,1
Device 03,2024-02-21 22:53:46,7.4,551,5734,27,1
Device 03,2024-02-21 23:17:45,7.4,551,5734,27,1
Device 03,2024-02-21 23:17:48,7.4,551,5734,27,1
Device 03,2024-02-21 23:17:58,7.4,553,5731,27,1
Device 03,2024-02-22 17:37:04,7.2,557,5403,31,1
Device 03,2024-02-22 17:39:06,7.3,540,5363,27,1
Device 03,2024-02-22 17:52:51,7.4,531,5748,27,1
Device 03,2024-02-22 18:22:51,7.4,527,5757,27,1
Device 03,2024-02-22 18:52:51,7.4,525,5747,27,1
Device 03,2024-02-22 19:22:51,7.4,524,5742,27,1
Device 03,2024-02-22 20:22:51,7.4,525,5741,27,1
Device 03,2024-02-22 21:52:52,7.4,533,5769,27,1
Device 03,2024-02-22 22:12:43,7.4,533,5769,27,1
Device 03,2024-02-22 17:40:07,7.4,538,5761,30,1
Device 03,2024-02-22 19:52:51,7.4,524,5738,27,1
Device 03,2024-02-22 20:52:52,7.4,527,5754,27,1
Device 03,2024-02-22 21:22:52,7.4,530,5759,27,1
Device 03,2024-02-23 17:30:25,7.2,509,5545,35,1
Device 03,2024-02-23 17:31:25,7.3,501,4975,27,1
Device 03,2024-02-23 17:32:26,7.4,499,5258,26,1
Device 03,2024-02-23 17:33:27,7.4,499,5782,26,1
Device 03,2024-02-23 18:52:58,7.4,495,5771,26,1
Device 03,2024-02-23 19:52:59,7.4,498,5782,27,1
Device 03,2024-02-23 20:00:12,7.4,498,5764,27,1
Device 03,2024-02-23 20:52:59,7.4,502,5790,27,1
Device 03,2024-02-23 21:22:59,7.15,486,5556,27,1
Device 03,2024-02-23 21:52:59,7.4,510,5809,27,1
Device 03,2024-02-23 22:11:54,7.4,512,5852,26,1
Device 03,2024-02-23 22:22:59,7.15,493,5546,26,1
Device 03,2024-02-23 22:22:59,7.4,514,5810,26,1
Device 03,2024-02-23 22:34:05,7.4,515,5815,26,1
Device 03,2024-02-23 22:52:59,7.3,523,5804,26,1
Device 03,2024-02-23 23:22:59,7.5,504,5556,26,1
Device 03,2024-02-23 23:53:00,7.3,528,5807,26,1
Device 03,2024-02-24 00:23:00,7.3,529,5809,26,1
Device 03,2024-02-24 01:23:00,7.4,532,5810,26,1
Device 03,2024-02-24 01:32:09,7.4,531,5838,26,1
Device 03,2024-02-24 01:53:00,7.4,534,5820,26,1
Device 03,2024-02-24 02:53:01,7.4,535,5813,26,1
Device 03,2024-02-24 04:23:01,7.4,539,5820,26,1
Device 03,2024-02-24 05:23:01,7.4,540,5828,26,1
Device 03,2024-02-24 05:53:01,7.4,541,5822,26,1
Device 03,2024-02-24 06:53:02,7.4,541,5816,26,1
Device 03,2024-02-24 07:23:02,7.4,542,5814,25,1
Device 03,2024-02-24 07:32:39,7.4,542,5915,25,1
Device 03,2024-02-24 07:33:40,7.4,542,5820,25,1
Device 03,2024-02-24 07:53:02,7.4,542,5827,25,1
Device 03,2024-02-24 08:13:00,7.4,542,5906,25,1
Device 03,2024-02-24 08:23:02,7.4,542,5820,25,1
Device 03,2024-02-24 08:53:02,7.4,543,5819,25,1
Device 03,2024-02-24 09:23:02,7.4,542,5902,25,1
Device 03,2024-02-24 09:52:39,7.4,542,5955,25,1
Device 03,2024-02-24 09:53:40,7.4,543,5832,25,1
Device 03,2024-02-24 10:53:03,7.4,542,5831,25,1
Device 03,2024-02-23 17:52:58,7.4,502,5802,30,1
Device 03,2024-02-23 18:22:58,7.4,497,5793,26,1
Device 03,2024-02-23 19:22:59,7.4,497,5778,26,1
Device 03,2024-02-23 20:22:59,7.4,500,5771,27,1
Device 03,2024-02-23 21:22:59,7.4,507,5805,27,1
Device 03,2024-02-23 21:52:59,7.15,489,5554,27,1
Device 03,2024-02-23 22:53:15,7.3,523,5801,26,1
Device 03,2024-02-23 23:22:59,7.3,525,5817,26,1
Device 03,2024-02-23 23:52:59,7.5,507,5548,26,1
Device 03,2024-02-24 00:22:59,7.5,508,5559,26,1
Device 03,2024-02-24 00:53:00,7.4,530,5811,26,1
Device 03,2024-02-24 01:33:10,7.4,532,5816,26,1
Device 03,2024-02-24 02:23:01,7.4,534,5815,26,1
Device 03,2024-02-24 03:23:01,7.4,536,5823,26,1
Device 03,2024-02-24 03:53:01,7.4,538,5814,26,1
Device 03,2024-02-24 04:53:01,7.4,538,5819,26,1
Device 03,2024-02-24 06:23:02,7.4,541,5821,26,1
Device 03,2024-02-24 08:14:00,7.4,542,5826,25,1
Device 03,2024-02-24 09:53:03,7.4,543,5837,25,1
Device 03,2024-02-24 10:23:03,7.4,542,5858,25,1
Device 03,2024-02-24 11:23:03,7.4,541,5857,25,1
Device 03,2024-02-24 11:53:03,7.4,540,6136,25,1
Device 03,2024-02-24 12:23:04,7.4,540,5819,25,1
Device 03,2024-02-24 12:53:04,7.4,536,5825,25,1
Device 03,2024-02-24 13:23:04,7.4,535,5816,25,1
Device 03,2024-02-24 13:33:45,7.4,535,5823,25,1
Device 03,2024-02-24 13:53:04,7.4,536,5814,25,1
Device 03,2024-02-24 14:23:04,7.4,535,5815,25,1
Device 03,2024-02-24 14:53:04,7.4,532,5807,25,1
Device 03,2024-02-24 15:23:04,7.4,533,5814,25,1
Device 03,2024-02-24 15:53:04,7.4,531,5817,25,1
Device 03,2024-02-24 16:23:05,7.4,528,5805,25,1
Device 03,2024-02-24 16:53:05,7.4,527,5807,25,1
Device 03,2024-02-24 17:23:05,7.4,527,5812,25,1
Device 03,2024-02-24 17:53:05,7.4,526,5797,25,1
Device 03,2024-02-24 18:23:05,7.4,526,5798,25,1
Device 03,2024-02-24 18:53:05,7.4,525,5799,25,1
Device 03,2024-02-24 19:23:06,7.4,525,5798,25,1
Device 03,2024-02-24 19:53:06,7.4,525,5806,25,1
Device 03,2024-02-24 20:23:06,7.4,526,5812,25,1
Device 03,2024-02-24 20:53:06,7.4,526,5800,25,1
Device 03,2024-02-24 21:23:06,7.4,526,5810,25,1
Device 03,2024-02-24 21:53:06,7.4,526,5801,25,1
Device 03,2024-02-24 22:23:07,7.4,526,5801,25,1
Device 03,2024-02-24 22:53:07,7.4,526,5802,25,1
Device 03,2024-02-24 23:23:07,7.4,525,5813,25,1
Device 03,2024-02-24 23:53:07,7.4,525,5798,25,1
Device 03,2024-02-25 00:23:07,7.4,525,5811,25,1
Device 03,2024-02-25 00:53:07,7.4,524,5799,25,1
Device 03,2024-02-25 01:23:07,7.4,523,5809,25,1
Device 03,2024-02-25 01:53:07,7.4,522,5804,25,1
Device 03,2024-02-25 02:23:08,7.4,521,5812,25,1
Device 03,2024-02-25 02:53:08,7.4,520,5815,25,1
Device 03,2024-02-25 03:05:13,7.4,520,5802,25,1
Device 03,2024-02-25 03:23:08,7.4,519,5816,25,1
Device 03,2024-02-25 03:53:08,7.4,518,5812,25,1
Device 03,2024-02-25 04:23:08,7.4,517,5818,25,1
Device 03,2024-02-25 04:53:08,7.4,515,5819,25,1
Device 03,2024-02-25 05:23:08,7.4,514,5824,25,1
Device 03,2024-02-25 05:53:09,7.4,512,5828,25,1
Device 03,2024-02-25 06:23:09,7.4,510,5833,25,1
Device 03,2024-02-25 06:53:09,7.4,509,5828,24,1
Device 03,2024-02-25 07:20:49,7.4,507,5839,24,1
Device 03,2024-02-25 07:23:09,7.4,507,5840,24,1
Device 03,2024-02-25 07:53:09,7.4,504,5834,24,1
Device 03,2024-02-25 08:23:09,7.4,503,5833,24,1
Device 03,2024-02-25 08:53:09,7.4,500,5846,24,1
Device 03,2024-02-25 09:23:10,7.4,498,5848,24,1
Device 03,2024-02-25 09:35:49,7.4,498,5848,24,1
Device 03,2024-02-25 09:35:50,7.4,498,5848,24,1
Device 03,2024-02-25 09:35:51,7.4,498,5848,24,1
Device 03,2024-02-25 09:35:55,7.4,496,5847,24,1
Device 03,2024-02-25 09:49:05,7.4,608,4999,24,1
Device 03,2024-02-25 09:50:06,7.4,610,5432,24,1
Device 03,2024-02-25 09:51:07,7.4,601,5883,24,1
Device 03,2024-02-25 09:52:08,7.4,585,5837,24,1
Device 03,2024-02-25 09:53:09,7.4,565,5856,24,1
Device 03,2024-02-25 09:57:10,7.4,548,5849,24,1
Device 03,2024-02-25 10:06:13,7.4,532,5848,24,1
Device 03,2024-02-25 10:18:05,7.4,534,5828,24,1
Device 03,2024-02-25 10:48:05,7.4,541,5784,24,1
Device 03,2024-02-25 11:07:41,7.4,542,5753,24,1
Device 03,2024-02-25 11:18:05,7.15,521,5485,24,1
Device 03,2024-02-25 11:18:05,7.4,542,5735,24,1
Device 03,2024-02-25 11:48:06,7.4,545,5700,24,1
Device 03,2024-02-25 12:18:06,7.4,547,5659,24,1
Device 03,2024-02-25 12:24:19,7.4,547,5644,24,1
Device 03,2024-02-25 12:48:06,7.5,526,5400,24,1
Device 03,2024-02-25 12:48:06,7.3,547,5656,24,1
Device 03,2024-02-25 13:18:06,7.3,546,5644,24,1
Device 03,2024-02-25 13:19:36,7.3,545,5769,24,1
Device 03,2024-02-25 13:20:37,7.3,546,5644,24,1
Device 03,2024-02-25 13:48:06,7.5,525,5392,24,1
Device 03,2024-02-25 13:48:06,7.3,546,5650,24,1
Device 03,2024-02-25 14:14:53,7.3,546,5824,24,1
Device 03,2024-02-25 14:15:54,7.3,546,5648,24,1
Device 03,2024-02-25 14:18:06,7.5,526,5388,24,1
Device 03,2024-02-25 14:18:06,7.3,547,5644,24,1
Device 03,2024-02-25 14:45:02,7.4,547,6005,24,1
Device 03,2024-02-25 14:46:03,7.3,548,5652,24,1
Device 03,2024-02-25 14:48:06,7.5,527,5387,24,1
Device 03,2024-02-25 14:48:07,7.3,548,5645,24,1
Device 03,2024-02-25 15:18:07,7.4,547,5646,24,1
Device 03,2024-02-25 15:48:07,7.4,547,5644,24,1
Device 03,2024-02-25 16:18:07,7.4,547,5648,24,1
Device 03,2024-02-25 16:48:07,7.4,547,5643,24,1
Device 03,2024-02-25 17:18:07,7.4,547,5659,24,1
Device 03,2024-02-25 17:48:07,7.4,545,5643,24,1
Device 03,2024-02-25 18:18:07,7.4,542,5643,25,1
Device 03,2024-02-25 18:48:07,7.4,545,5649,25,1
Device 03,2024-02-25 19:18:08,7.4,547,5639,25,1
Device 03,2024-02-25 19:48:08,7.4,549,5634,25,1
Device 03,2024-02-25 20:18:08,7.4,551,5641,25,1
Device 03,2024-02-25 20:48:08,7.4,553,5644,25,1
Device 03,2024-02-25 21:18:08,7.4,554,5648,25,1
Device 03,2024-02-25 21:48:08,7.4,558,5651,24,1
Device 03,2024-02-25 22:01:37,7.4,558,5651,24,1
Device 03,2024-02-25 22:01:45,7.4,560,5657,24,1
Device 03,2024-02-26 14:26:36,7.3,526,5385,25,1
Device 03,2024-02-26 14:48:13,7.3,527,5639,25,1
Device 03,2024-02-26 15:05:54,7.3,530,5687,25,1
Device 03,2024-02-26 15:06:55,7.3,530,5644,25,1
Device 03,2024-02-26 15:18:13,7.5,509,5379,25,1
Device 03,2024-02-26 15:18:13,7.3,530,5635,25,1
Device 03,2024-02-26 15:48:13,7.5,511,5375,25,1
Device 03,2024-02-26 15:48:13,7.3,532,5634,25,1
Device 03,2024-02-26 16:18:13,7.5,513,5382,25,1
Device 03,2024-02-26 16:18:13,7.3,534,5632,26,1
Device 03,2024-02-26 16:48:13,7.4,537,5637,26,1
Device 03,2024-02-26 17:18:14,7.4,539,5633,26,1
Device 03,2024-02-26 17:48:14,7.4,540,5634,26,1
Device 03,2024-02-26 18:18:14,7.4,536,5615,26,1
Device 03,2024-02-26 18:23:34,7.4,534,5614,26,1
Device 03,2024-02-26 18:48:14,7.4,527,5598,26,1
Device 03,2024-02-26 19:18:14,7.4,536,5618,27,1
Device 03,2024-02-26 19:48:15,7.4,542,5617,27,1
Device 03,2024-02-26 20:18:15,7.4,545,5617,27,1
Device 03,2024-02-26 20:48:15,7.4,549,5630,27,1
Device 03,2024-02-26 20:49:36,7.4,550,5625,27,1
Device 03,2024-02-26 21:18:15,7.4,554,5633,26,1
Device 03,2024-02-26 21:48:15,7.4,560,5632,26,1
Device 03,2024-02-26 22:13:03,7.4,566,5640,26,1
Device 03,2024-02-26 22:18:15,7.4,567,5625,26,1
Device 03,2024-02-26 22:48:16,7.4,572,5632,26,1
Device 03,2024-02-26 23:18:16,7.4,578,5636,26,1
Device 03,2024-02-26 23:48:16,7.4,581,5640,26,1
Device 03,2024-02-26 23:49:33,7.4,582,5639,26,1
Device 03,2024-02-27 00:18:16,7.4,588,5633,26,1
Device 03,2024-02-27 00:43:51,7.3,597,5643,26,1
Device 03,2024-02-27 00:48:16,7.3,599,5638,26,1
Device 03,2024-02-27 01:18:16,7.5,584,5386,26,1
Device 03,2024-02-27 01:18:17,7.3,605,5634,26,1
Device 03,2024-02-27 01:48:16,7.5,587,5384,26,1
Device 03,2024-02-27 01:48:17,7.3,608,5647,26,1
Device 03,2024-02-27 02:18:16,7.5,587,5385,25,1
Device 03,2024-02-27 02:18:17,7.4,608,5648,25,1
Device 03,2024-02-27 02:48:17,7.4,607,5646,25,1
Device 03,2024-02-27 03:18:17,7.4,606,5649,25,1
Device 03,2024-02-27 03:46:55,7.4,604,5642,25,1
Device 03,2024-02-27 04:15:55,7.4,604,5651,25,1
Device 03,2024-02-27 04:43:21,7.4,603,5724,25,1
Device 03,2024-02-27 04:44:21,7.4,603,5656,25,1
Device 03,2024-02-27 04:45:55,7.4,603,5647,25,1
Device 03,2024-02-27 05:15:55,7.4,602,5652,25,1
Device 03,2024-02-27 05:45:55,7.4,601,5654,25,1
Device 03,2024-02-27 06:15:55,7.4,601,5658,25,1
Device 03,2024-02-27 06:19:09,7.4,601,5989,25,1
Device 03,2024-02-27 06:20:09,7.4,601,5647,25,1
Device 03,2024-02-27 06:45:55,7.4,601,5658,25,1
Device 03,2024-02-27 06:58:26,7.4,601,6080,25,1
Device 03,2024-02-27 06:59:26,7.4,601,5648,25,1
Device 03,2024-02-27 07:15:56,7.4,601,5648,25,1
Device 03,2024-02-27 07:45:56,7.4,600,5660,25,1
Device 03,2024-02-27 07:49:41,7.4,600,5937,25,1
Device 03,2024-02-27 07:50:42,7.4,601,5653,25,1
Device 03,2024-02-27 08:08:48,7.4,600,5928,25,1
Device 03,2024-02-27 08:09:49,7.4,600,5664,25,1
Device 03,2024-02-27 08:15:56,7.4,600,5661,24,1
Device 03,2024-02-27 08:45:56,7.4,600,5663,24,1
Device 03,2024-02-27 09:15:56,7.4,599,5670,24,1
Device 03,2024-02-27 09:45:56,7.4,593,5677,24,1
Device 03,2024-02-27 10:13:28,7.4,584,5673,24,1
Device 03,2024-02-27 10:15:56,7.4,583,5672,24,1
Device 03,2024-02-27 10:45:56,7.4,572,5670,24,1
Device 03,2024-02-27 10:58:42,7.4,568,5673,24,1
Device 03,2024-02-27 12:15:57,7.4,568,5670,24,1
Device 03,2024-02-27 13:45:57,7.5,545,5404,24,1
Device 03,2024-02-27 13:45:57,7.3,566,5664,24,1
Device 03,2024-02-27 15:15:58,7.2,546,5400,24,1
Device 03,2024-02-27 16:18:40,7.3,569,5650,25,1
Device 03,2024-02-27 16:18:40,7.3,569,5650,26,1
Device 03,2024-02-27 11:15:57,7.4,564,5675,20,1
Device 03,2024-02-27 11:45:57,7.4,564,5670,24,1
Device 03,2024-02-27 12:45:57,7.5,547,5420,24,1
Device 03,2024-02-27 13:15:57,7.4,567,5662,24,1
Device 03,2024-02-27 13:59:54,7.3,564,5630,24,1
Device 03,2024-02-27 14:15:58,7.3,557,5641,25,1
Device 03,2024-02-27 14:45:58,7.3,563,5667,25,1
Device 03,2024-02-27 15:15:58,7.3,567,5653,25,1
Device 03,2024-02-27 15:45:58,7.3,568,5658,25,1
Device 03,2024-02-27 16:15:58,7.2,548,5399,25,1
Device 03,2024-02-27 16:15:58,7.3,569,5650,26,1
Device 03,2024-02-28 18:02:29,7.3,566,5682,25,1
Device 03,2024-02-28 19:09:54,7.3,559,5678,25,1
Device 03,2024-02-28 20:39:55,7.3,567,5684,26,1
Device 03,2024-02-28 21:06:29,7.3,567,5828,25,1
Device 03,2024-02-28 21:07:30,7.3,568,5684,25,1
Device 03,2024-02-28 21:09:54,7.4,547,5442,25,1
Device 03,2024-02-28 21:39:55,7.4,550,5435,25,1
Device 03,2024-02-28 21:39:56,7.3,571,5691,25,1
Device 03,2024-02-28 22:09:55,7.5,555,5446,25,1
Device 03,2024-02-28 22:39:55,7.4,580,5692,25,1
Device 03,2024-02-28 23:09:55,7.4,584,5692,25,1
Device 03,2024-02-28 23:43:19,7.4,587,5694,25,1
Device 03,2024-02-28 17:12:13,7.2,610,5646,26,1
Device 03,2024-02-28 17:13:13,7.2,602,5857,25,1
Device 03,2024-02-28 17:14:14,7.3,599,5665,25,1
Device 03,2024-02-28 17:28:19,7.3,582,5683,25,1
Device 03,2024-02-28 17:39:54,7.3,574,5680,25,1
Device 03,2024-02-28 18:39:54,7.3,561,5682,25,1
Device 03,2024-02-28 19:09:54,7.2,539,5435,26,1
Device 03,2024-02-28 19:39:54,7.3,562,5695,25,1
Device 03,2024-02-28 20:09:54,7.3,564,5693,25,1
Device 03,2024-02-28 20:39:54,7.3,546,5430,25,1
Device 03,2024-02-28 22:09:55,7.3,576,5699,25,1
Device 03,2024-02-28 23:05:21,7.4,584,5689,25,1
Device 03,2024-02-28 23:39:55,7.4,587,5694,25,1
Device 03,2024-02-28 23:43:33,7.4,588,5696,25,1
Device 03,2024-02-29 11:10:16,7.2,678,5724,23,1
Device 03,2024-02-29 11:11:17,7.3,661,5721,23,1
Device 03,2024-02-29 11:14:18,7.4,642,5647,23,1
Device 03,2024-02-29 11:15:19,7.4,638,5642,23,1
Device 03,2024-02-29 11:22:22,7.4,621,5661,23,1
Device 03,2024-02-29 11:32:25,7.4,604,5725,23,1
Device 03,2024-02-29 11:39:59,7.4,595,5721,23,1
Device 03,2024-02-29 11:47:30,7.4,588,5724,23,1
Device 03,2024-02-29 11:56:19,7.4,588,5724,23,1
Device 03,2024-02-29 11:56:21,7.4,588,5724,23,1
Device 03,2024-02-29 12:09:59,7.4,576,5726,23,1
Device 03,2024-02-29 12:24:41,7.4,572,5726,23,1
Device 03,2024-02-29 12:39:59,7.4,569,5729,23,1
Device 03,2024-02-29 13:09:59,7.4,566,5727,23,1
Device 03,2024-02-29 13:39:59,7.4,564,5714,24,1
Device 03,2024-02-29 13:40:13,7.4,564,5888,24,1
Device 03,2024-02-29 13:41:14,7.4,565,5710,24,1
Device 03,2024-02-29 14:00:23,7.3,561,5768,24,1
Device 03,2024-02-29 14:01:23,7.4,560,5661,24,1
Device 03,2024-02-29 14:09:59,7.3,555,5666,24,1
Device 03,2024-02-29 14:39:59,7.3,557,5703,24,1
Device 03,2024-02-29 15:10:00,7.4,561,5683,24,1
Device 03,2024-02-29 15:40:00,7.4,563,5671,25,1
Device 03,2024-02-29 16:10:00,7.4,563,5674,25,1
Device 03,2024-02-29 16:36:17,7.4,564,5681,25,1
Device 03,2024-02-29 16:40:00,7.4,564,5677,25,1
Device 03,2024-02-29 17:10:00,7.4,566,5667,25,1
Device 03,2024-02-29 17:40:00,7.4,566,5671,26,1
Device 03,2024-02-29 18:10:00,7.4,563,5630,26,1
Device 03,2024-02-29 18:35:04,7.4,554,5652,26,1
Device 03,2024-02-29 18:40:00,7.4,550,5664,26,1
Device 03,2024-02-29 19:10:00,7.4,547,5660,26,1
Device 03,2024-02-29 19:40:01,7.4,558,5660,26,1
Device 03,2024-02-29 19:40:24,7.4,558,5664,26,1
Device 03,2024-02-29 20:03:30,7.4,561,5627,26,1
Device 03,2024-02-29 20:04:31,7.4,562,5680,26,1
Device 03,2024-02-29 20:12:44,7.4,472,5131,26,1
Device 03,2024-02-29 20:13:45,7.4,478,5395,26,1
Device 03,2024-02-29 20:14:46,7.4,483,5670,26,1
Device 03,2024-02-29 20:19:48,7.4,499,5699,26,1
Device 03,2024-02-29 20:27:51,7.4,516,5683,26,1
Device 03,2024-02-29 20:30:27,7.4,516,5683,26,1
Device 03,2024-03-01 16:07:17,7.3,617,5526,26,1
Device 03,2024-03-01 16:09:18,7.3,605,5668,26,1
Device 03,2024-03-01 16:11:50,7.4,600,5673,25,1
Device 03,2024-03-01 16:21:22,7.4,588,5715,26,1
Device 03,2024-03-01 16:41:50,7.4,576,5704,25,1
Device 03,2024-03-01 16:55:33,7.4,572,5705,26,1
Device 03,2024-03-01 17:11:50,7.4,569,5701,26,1
Device 03,2024-03-01 17:41:50,7.4,565,5690,26,1
Device 03,2024-03-01 18:11:50,7.4,563,5653,26,1
Device 03,2024-03-01 18:17:14,7.4,563,5670,26,1
Device 03,2024-03-01 18:34:23,7.4,558,5685,26,1
Device 03,2024-03-01 18:41:50,7.4,553,5682,26,1
Device 03,2024-03-01 19:11:51,7.4,548,5657,26,1
Device 03,2024-03-01 19:41:51,7.4,554,5688,27,1
Device 03,2024-03-01 20:11:51,7.4,560,5696,26,1
Device 03,2024-03-01 20:41:51,7.4,562,5692,26,1
Device 03,2024-03-01 21:11:52,7.4,565,5658,26,1
Device 03,2024-03-01 21:41:52,7.4,570,5680,26,1
Device 03,2024-03-01 21:43:46,7.4,570,5680,26,1
Device 03,2024-03-02 11:28:01,7.4,641,5689,21,1
Device 03,2024-03-02 11:41:56,7.4,610,5769,23,1
Device 03,2024-03-02 12:41:56,7.5,559,5537,23,1
Device 03,2024-03-02 14:11:56,7.3,570,5776,23,1
Device 03,2024-03-02 14:29:48,7.3,570,5776,24,1
Device 03,2024-03-02 11:27:00,7.3,656,5286,24,1
Device 03,2024-03-02 11:31:02,7.5,624,5766,24,1
Device 03,2024-03-02 11:43:07,7.4,608,5772,23,1
Device 03,2024-03-02 12:03:18,7.4,592,5771,23,1
Device 03,2024-03-02 12:11:56,7.4,588,5778,23,1
Device 03,2024-03-02 12:41:56,7.3,580,5783,23,1
Device 03,2024-03-02 13:03:38,7.3,576,5774,24,1
Device 03,2024-03-02 13:11:56,7.3,575,5767,24,1
Device 03,2024-03-02 13:41:56,7.3,572,5769,24,1
Device 03,2024-03-02 14:11:56,7.5,549,5522,24,1
Device 03,2024-03-02 14:30:05,7.3,569,5793,24,1
Device 03,2024-03-03 16:34:30,7.2,614,5715,27,1
Device 03,2024-03-03 16:37:31,7.3,596,5758,25,1
Device 03,2024-03-03 16:42:04,7.4,567,5529,25,1
Device 03,2024-03-03 16:42:04,7.3,588,5793,24,1
Device 03,2024-03-03 16:53:37,7.3,580,5793,24,1
Device 03,2024-03-03 17:12:04,7.3,570,5734,24,1
Device 03,2024-03-03 17:30:48,7.3,564,5772,24,1
Device 03,2024-03-03 17:42:04,7.4,541,5521,25,1
Device 03,2024-03-03 17:42:05,7.3,562,5786,25,1
Device 03,2024-03-03 18:12:05,7.3,559,5787,25,1
Device 03,2024-03-03 18:42:05,7.3,552,5762,25,1
Device 03,2024-03-03 18:44:10,7.3,551,5946,25,1
Device 03,2024-03-03 18:45:11,7.3,552,5753,25,1
Device 03,2024-03-03 19:12:05,7.3,547,5749,25,1
Device 03,2024-03-03 19:42:05,7.4,550,5750,25,1
Device 03,2024-03-03 20:12:05,7.4,556,5757,25,1
Device 03,2024-03-03 20:25:30,7.4,556,5757,25,1
Device 03,2024-03-03 20:25:47,7.4,558,5799,25,1
Device 03,2024-03-04 12:27:18,7.2,560,4897,24,1
Device 03,2024-03-04 12:28:18,7.3,553,5807,24,1
Device 03,2024-03-04 12:40:11,7.4,552,5812,24,1
Device 03,2024-03-04 13:10:12,7.4,554,5795,25,1
Device 03,2024-03-04 13:40:12,7.4,554,5803,25,1
Device 03,2024-03-04 14:10:12,7.4,554,5773,25,1
Device 03,2024-03-04 14:40:12,7.4,555,5788,25,1
Device 03,2024-03-04 15:10:12,7.4,556,5789,25,1
Device 03,2024-03-04 15:40:12,7.4,557,5788,25,1
Device 03,2024-03-04 15:51:18,7.4,558,5788,25,1
Device 03,2024-03-04 16:10:12,7.4,558,5772,26,1
Device 03,2024-03-04 16:40:13,7.4,559,5773,26,1
Device 03,2024-03-04 17:01:58,7.4,559,5773,26,1
Device 03,2024-03-05 16:39:59,7.2,615,5774,26,1
Device 03,2024-03-05 16:40:19,7.3,612,5779,26,1
Device 03,2024-03-05 16:43:00,7.3,597,5795,26,1
Device 03,2024-03-05 16:51:03,7.3,580,5792,26,1
Device 03,2024-03-05 17:10:19,7.4,544,5527,26,1
Device 03,2024-03-05 17:10:19,7.3,565,5783,26,1
Device 03,2024-03-05 17:12:10,7.3,564,5787,26,1
Device 03,2024-03-05 17:40:19,7.3,556,5784,26,1
Device 03,2024-03-05 18:10:19,7.4,531,5538,26,1
Device 03,2024-03-05 18:10:20,7.3,552,5782,27,1
Device 03,2024-03-05 18:27:32,7.3,550,5540,27,1
Device 03,2024-03-05 18:33:34,7.3,547,5629,27,1
Device 03,2024-03-05 18:38:36,7.3,547,5620,27,1
Device 03,2024-03-05 18:40:20,7.3,546,5695,27,1
Device 03,2024-03-05 18:44:38,7.3,546,5615,27,1
Device 03,2024-03-05 18:45:39,7.3,545,5735,27,1
Device 03,2024-03-05 18:48:40,7.3,545,5690,27,1
Device 03,2024-03-05 18:49:41,7.3,545,5738,27,1
Device 03,2024-03-05 18:52:42,7.3,544,5686,27,1
